Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,card_id,device_type,channel,corridor,merchant_category,account_age_days,device_change,corridor_new,n_clicks_session,session_duration_s,txn_gap_s,card_txn_rank,txn_count_1h,fraud_mode,Class
89660,0.35767,-1.401352,-0.382034,-0.321621,0.10001,-0.16473,-0.522465,0.899987,0.058556,1.546505,-1.53446,3.285453,-1.614932,0.133109,0.882917,-0.672755,1.400632,0.929807,1.117308,0.572567,-0.487395,0.988435,1.20774,-0.950053,-1.157149,-1.058013,-1.136191,-1.890981,52.36,21557,web_desktop,web,US->GT,cash_pickup,1096,0,0,6,19.6,53228.0,2,1,none,0
93897,-0.753414,1.027007,-0.003142,0.254972,-0.855232,-1.107595,-0.915281,0.6335,-1.096557,0.052219,-1.184212,1.265257,-1.316315,0.428951,-0.880751,-0.692228,-0.349062,-0.135674,1.25054,0.82022,0.934497,-0.706954,-1.841024,1.272361,0.439847,0.205109,0.800481,-0.609402,36.13,24139,web_mobile,web,US->NG,p2p_transfer,1306,0,0,14,226.3,31063.0,3,1,none,0
77930,0.833202,0.539505,0.446673,0.593901,0.470159,1.083798,0.361344,-0.515211,0.641499,-1.305543,-1.259909,-0.311041,-1.459585,-0.987578,-1.28403,-1.433887,0.832632,-1.206779,-0.233814,-0.735514,0.331739,-0.661097,-0.381643,0.176119,-1.449784,-0.874366,-2.380256,-0.87946,28.08,46251,android_app,app,US->NG,p2p_transfer,1438,0,0,14,45.7,999999.0,1,1,none,0
86864,-1.164077,1.309714,-1.016558,-0.11955,0.121066,0.191591,1.072332,0.594558,-1.008931,-0.53085,1.194608,-0.61873,0.723615,-2.825963,0.101826,0.463936,2.354814,-1.215431,0.407936,-0.328601,0.106995,-0.533149,1.302801,-0.341894,0.48088,0.845242,0.415152,-1.542695,29.93,26341,ios_app,app,US->NG,bill_pay,175,0,0,8,86.2,39197.0,2,1,none,0
79977,-0.533087,1.473433,-0.252691,-0.765379,0.727517,-0.923424,1.61176,1.481641,2.086409,-0.327997,0.717673,0.059232,-1.813956,-0.526435,-0.720144,1.052727,0.219946,0.154807,1.207501,-2.82933,-0.873874,2.600152,0.092206,0.343726,1.22891,1.287871,1.744939,-0.579721,34.43,210,ios_app,app,US->MX,p2p_transfer,1013,0,1,14,114.6,45450.0,4,1,none,0
2669,0.156415,1.292748,-0.032297,-0.668647,-0.141109,-1.029691,-0.173133,-0.290885,-1.130749,0.02766,-1.162396,1.286069,-0.884264,-1.430503,0.034326,0.627013,-0.303566,-1.483442,0.031358,-0.694669,-1.716943,-0.445104,-0.575794,0.488215,0.756703,1.977848,-0.176889,-0.377325,23.0,23780,web_mobile,web,AU->PH,cash_pickup,556,0,1,9,109.6,999999.0,1,1,none,0
42025,0.638321,-0.539109,-0.905538,0.328663,-0.394296,-0.229842,0.101362,2.133572,0.368863,0.799255,-0.109943,0.802894,0.34166,-0.430391,1.01894,-1.181823,-0.178226,-1.020348,-1.541837,0.336442,-0.905698,0.223825,-1.536419,0.879203,-1.26764,-0.034952,0.303792,-1.067357,51.67,45856,ios_app,app,US->PH,cash_pickup,879,0,0,11,177.8,999999.0,1,1,none,0
74901,-0.681449,-0.287503,1.489341,-0.768424,-0.01689,0.988324,-0.731479,0.856395,0.902035,-0.027268,0.124522,0.063902,-0.805336,-0.242969,1.099492,1.196746,0.471678,-1.404901,-0.502158,0.539413,0.638937,0.34855,-0.650212,-0.741669,0.329326,-0.490939,-0.812563,-0.868157,14.0,42678,android_app,app,US->NG,bank_deposit,1274,0,0,11,157.1,23349.0,7,1,none,0
32791,0.828584,-1.245991,0.347068,0.506505,-0.157828,0.45783,0.899301,-1.109541,-0.513928,-1.191338,-0.187016,0.268539,-0.518281,-0.426908,-1.542012,0.526704,0.435563,-0.643065,-0.028771,-1.629934,-0.205532,-0.304767,0.971136,-0.672624,-0.355804,1.897496,-0.732261,0.598947,14.73,15394,web_desktop,web,UK->NG,p2p_transfer,1171,0,0,10,14.9,5285.0,2,1,none,0
130231,-0.102319,-1.472927,0.617073,1.423941,1.273041,-1.595966,0.023948,-1.319867,1.10421,0.961824,-1.143011,0.894568,-0.621563,-0.672546,1.061656,-0.00789,-0.781416,-1.490948,-1.095023,-0.205287,-0.995073,-0.143114,0.440655,-1.41766,-1.310971,0.070361,-0.514536,0.365303,18.72,17451,web_desktop,web,US->NG,bill_pay,566,0,1,8,125.1,21822.0,8,1,none,0
122464,1.011107,0.000695,0.24868,0.117773,0.608822,-1.562606,-0.934692,-1.130656,-0.815521,-1.686537,0.230821,0.829694,-0.401264,-0.958812,-1.891063,-0.073594,1.189253,1.148142,-1.076569,-1.554715,-1.479932,-0.264815,1.260678,1.224122,0.746172,0.996112,-1.805077,0.214515,56.36,16813,android_app,app,US->GT,p2p_transfer,929,0,0,11,197.8,999999.0,1,1,none,0
100275,0.280279,0.936656,-0.294124,0.388052,-1.016162,0.169566,-0.718872,-0.983143,0.143283,0.183744,-0.73171,0.185504,-1.37285,0.219696,0.177807,1.056446,-0.973885,1.700182,1.24903,-1.165194,-0.624113,0.434083,0.335464,1.313319,-1.454165,0.360255,-0.791675,1.497867,6.57,13865,web_mobile,web,UK->NG,p2p_transfer,609,0,0,10,112.2,15273.0,6,1,none,0
101953,-0.558613,-0.665992,-0.376258,-0.056411,-0.154599,1.471639,-0.586069,0.949538,-0.89837,-1.17637,0.295019,1.571864,0.776046,-0.041023,-1.603529,1.107337,0.993114,-1.270448,-0.151771,-2.080726,0.063192,-0.335006,-2.391638,0.131072,-0.491515,1.088631,1.479128,0.450329,9.86,46369,ios_app,app,US->GT,p2p_transfer,802,0,0,5,257.1,18268.0,5,1,none,0
161121,-1.21423,1.159672,0.029085,-1.317789,0.831965,-1.487718,0.779357,-0.613761,1.344134,0.392016,-1.063912,0.993976,0.964304,0.739601,0.538431,-2.67099,1.012396,0.71199,-1.104009,-0.103782,0.590457,1.680086,0.645322,0.15112,0.030093,-0.105761,0.083725,-0.179388,169.29,2686,ios_app,app,CA->IN,p2p_transfer,687,0,0,13,83.4,382.0,7,2,none,0
5973,-0.347091,1.722391,0.044016,1.02945,0.051517,0.39618,0.4654,1.39895,-0.513149,0.406659,-1.444811,1.960533,-0.709233,-0.461686,0.221057,1.033206,-0.442474,0.117009,1.329922,-0.24275,0.388196,0.304813,-0.623926,-1.877714,2.044814,0.270523,1.014568,-0.724119,12.98,18303,web_desktop,web,US->GT,bank_deposit,236,0,0,10,31.6,999999.0,1,1,none,0
27863,0.279438,-1.040654,2.140651,-1.007239,-2.277448,-1.312641,0.445241,0.194578,-0.679538,0.369135,0.025252,-1.481145,0.547289,0.683416,0.783986,2.294551,-0.707758,0.796964,1.043753,1.004018,1.630079,-1.044854,0.628539,1.292991,1.295938,0.370426,-0.230198,1.516848,5.59,46986,web_desktop,web,AU->PH,bill_pay,1455,0,0,11,178.1,27249.0,2,1,none,0
19644,-0.577446,-0.820566,-0.260027,0.197357,0.889151,-0.177155,0.923379,-0.591336,-0.498717,0.004504,-0.72363,-0.472688,0.394901,0.196804,0.686929,-1.078847,0.647473,1.263425,-0.231633,-1.853193,0.447955,0.650208,1.117811,0.557552,-0.035383,2.029296,0.830659,1.568574,12.65,32463,android_app,app,US->GT,bill_pay,672,0,0,18,237.9,999999.0,1,1,none,0
33553,-2.068092,1.283507,0.233682,0.986517,-1.32488,-0.489293,0.866118,-0.818398,-1.411089,-1.081944,0.989306,-0.933763,1.703459,1.486766,-0.451808,-0.030826,1.450798,-0.064029,0.175852,-1.19898,1.777876,0.417711,-1.209556,-0.037151,-0.131626,0.325923,0.002038,1.180302,4.4,30495,web_mobile,web,US->MX,p2p_transfer,580,0,0,8,40.4,5088.0,4,1,none,0
7692,1.096703,2.193204,-0.129715,1.111215,-1.17265,-0.184499,-1.555696,0.179235,-1.842711,0.170888,-1.001881,0.063757,-1.704086,-0.416101,-0.759924,1.309873,2.305665,-0.548259,-1.762351,-0.159328,0.23708,2.19451,-1.08788,0.942259,0.842228,-1.220481,-0.087584,-1.386233,10.41,12239,web_desktop,web,US->IN,p2p_transfer,137,0,1,11,107.3,6518.0,2,1,none,0
38683,-0.460983,-0.416223,1.519304,-1.470897,-0.051493,-0.601402,0.707861,-0.391252,-0.782228,-2.057687,0.75538,0.052476,0.576596,0.153825,-1.81203,1.766163,-2.877228,0.943009,0.939021,2.581844,-1.688857,0.163278,1.22213,-2.283513,1.522525,1.50012,-0.331505,0.363561,20.65,13621,ios_app,app,UK->NG,bill_pay,506,0,0,7,220.1,4333.0,3,1,none,0
148718,-0.395539,-0.665883,-0.78362,-1.605299,-1.906835,-1.30621,-0.519026,-0.345327,-0.254249,-0.285954,-1.300332,0.36013,-1.28551,-2.25177,-0.219024,1.445829,1.114758,-0.442527,-0.574808,-1.397327,-0.042763,1.547259,-0.261264,0.494512,0.384409,1.324332,-0.054508,1.080004,4.24,34871,web_mobile,web,US->PH,bill_pay,957,1,0,6,343.1,38008.0,7,1,none,0
27939,0.669872,-1.251827,0.263857,-0.356653,1.960514,-0.814458,0.641779,-0.245399,0.458595,0.020529,-0.5856,1.543627,0.238882,-0.80441,-0.425049,-1.093655,0.821293,-0.650289,-0.100969,1.838748,0.100725,0.125867,0.67685,-0.356682,-0.749055,-0.314086,-0.080934,-1.082301,17.4,25537,web_mobile,web,UK->NG,p2p_transfer,278,0,0,9,132.3,7863.0,2,1,none,0
132488,0.613319,0.473395,0.54247,1.595726,-0.563081,-0.887776,0.737046,1.82266,1.585874,0.085731,1.283694,0.632759,-0.584748,1.085444,0.215496,-0.875194,1.057431,-1.523971,0.659727,-0.848157,0.194817,0.583676,-1.351742,-0.650229,0.300846,-0.258861,-0.037479,-1.151165,29.77,5317,web_desktop,web,AU->PH,p2p_transfer,733,0,0,10,108.8,21217.0,5,1,none,0
23787,0.540362,0.193452,0.613781,2.795661,-0.82436,0.304855,-1.544275,1.219453,1.047103,0.004522,-0.184176,0.462471,1.461757,-0.049196,0.39504,0.574471,0.591728,-0.472946,-1.156974,0.289763,0.157609,0.534919,0.865957,-0.908506,-0.489632,0.4058,-1.214346,-0.63905,16.67,9723,ios_app,app,CA->IN,airtime_topup,821,0,0,9,25.6,2245.0,2,2,none,0
81623,-0.251665,1.129444,-0.38954,0.57089,0.202738,0.375548,1.164904,-0.159294,-0.041069,0.303669,0.526261,-0.340624,0.242079,0.68975,0.999292,-0.302369,1.303181,0.920597,0.475207,-0.230323,1.133558,-1.763599,1.474834,2.049984,0.466147,1.134451,0.774123,-1.402563,33.34,45684,ios_app,app,AU->PH,airtime_topup,924,0,0,17,43.9,999999.0,1,1,none,0
99741,-0.319826,1.178646,0.814184,-1.398742,-1.043127,1.261551,-1.235833,2.046426,0.027918,0.421172,1.080002,-1.393574,1.707827,1.676681,0.84639,1.360368,0.709487,-0.919918,-0.133831,-1.100969,-0.144784,0.177143,-0.53648,0.020741,1.268931,0.248436,-0.046726,-0.230922,73.7,23511,ios_app,app,AU->PH,airtime_topup,592,0,0,4,63.7,85946.0,4,1,none,0
88820,-0.986627,-0.115292,1.327863,-0.218834,1.043552,0.401314,-1.800131,1.497735,0.243196,1.210771,-0.390657,-0.270966,-0.441574,-0.91265,-0.406412,-0.632559,-0.520918,-0.916561,3.145258,0.333883,-0.592487,-0.336587,-0.266636,-1.853262,-2.83139,1.240298,-0.636862,0.913745,16.07,10005,ios_app,app,US->GT,airtime_topup,89,0,0,10,137.2,31489.0,4,1,none,0
20629,-0.674067,-0.239222,0.191954,-1.297573,-1.050966,-0.420637,0.334673,0.836304,1.994253,0.764956,-1.568428,1.81647,1.401114,-0.322249,-1.46707,-1.158324,1.409265,0.868902,-0.506678,0.556915,-1.376095,-1.576943,0.126818,1.24521,0.138838,1.208585,-0.148349,-1.242143,41.08,4707,web_mobile,web,US->NG,bank_deposit,1268,0,0,11,29.3,999999.0,1,1,none,0
8736,-0.082641,-1.09006,0.953307,0.375563,0.997813,0.480984,-0.601472,-0.283563,0.137651,-1.630451,-0.337246,0.344241,-1.620483,-1.392136,-1.317422,1.902903,-0.137934,0.108359,-0.152208,0.346024,-0.524096,0.403655,-0.102818,-0.787235,-0.307889,-2.508235,2.375827,-1.492133,104.45,16452,web_desktop,web,US->PH,cash_pickup,48,0,0,7,48.9,1221.0,3,2,none,0
21211,-1.175699,0.461095,-0.085595,-0.235859,-0.620136,-0.348238,-0.519471,-0.868835,0.055637,0.731017,0.508024,0.563097,1.213808,-0.239265,0.58929,-0.780239,-1.081686,-0.455812,1.984692,0.896122,-0.609217,0.251028,0.013887,1.609926,-1.337207,-0.845023,0.062037,0.841726,43.7,41901,android_app,app,AU->PH,airtime_topup,324,0,0,13,109.7,19907.0,2,1,none,0
156866,-0.543298,-0.703523,-0.739806,-1.46426,2.112471,0.13884,-1.443856,0.033529,1.645088,-0.451218,-1.96446,0.535961,-1.56888,-0.824692,0.231135,-0.249431,0.990802,0.428412,1.016419,-0.603347,0.798511,0.149366,-1.266428,0.555112,-1.168804,0.17015,0.595427,-1.585701,10.68,32461,ios_app,app,US->MX,bill_pay,1042,0,0,9,23.0,3422.0,6,2,none,0
130430,0.605076,-1.809138,-1.03782,0.401981,-1.317182,-2.322607,0.392329,1.04721,-0.552505,-0.769709,0.673211,0.279484,-0.005793,-0.719832,-0.353908,0.423286,0.518069,-0.450168,-0.210359,0.583286,-0.305707,1.228816,0.077504,0.50301,0.744072,-1.449849,0.766352,-0.365782,29.26,46545,android_app,app,US->GT,p2p_transfer,438,0,0,8,84.2,102106.0,2,1,none,0
30473,0.375891,1.152655,-0.210878,-0.085368,0.769279,-0.84364,1.338604,1.121701,0.447162,0.664019,-0.821456,-1.133309,1.470021,0.531164,1.120155,0.079719,-1.372238,0.38805,-1.371655,-0.617898,-0.116654,0.885927,-1.570269,0.348287,0.210193,-1.756468,1.205059,0.120174,16.34,21414,web_desktop,web,UK->NG,airtime_topup,201,0,0,10,87.2,19493.0,2,1,none,0
19619,-0.73748,0.103164,-0.709562,0.238988,1.280491,1.111739,-0.310615,-1.122859,0.062273,-0.540959,-0.761168,-0.234522,-0.496166,-0.165558,-0.523424,1.103091,0.118284,-2.809258,-1.408565,-2.309066,-1.57228,-1.024852,1.273685,0.115593,0.4161,0.146673,-1.615053,-2.188737,53.83,29913,web_mobile,web,AU->PH,bank_deposit,1107,0,0,9,75.3,9575.0,2,1,none,0
61870,-0.237694,-1.700787,0.791326,0.90897,-0.426914,1.635671,-1.222974,0.336086,-1.739993,-0.732398,0.945188,-0.423213,-1.01501,-1.262129,0.112713,-0.717891,0.163097,1.521986,-1.390962,0.922997,0.88852,0.442653,0.372104,0.994225,-0.372857,0.518252,-0.924085,-1.193847,151.17,25215,web_mobile,web,US->GT,cash_pickup,717,0,0,7,65.3,999999.0,1,1,none,0
159272,0.501688,-0.025206,-0.687545,-0.490712,0.471688,-1.19021,0.070473,-1.885065,-0.315725,-0.51351,-0.238648,0.823056,0.755052,0.871657,-0.776959,-1.490218,-0.227665,0.339751,0.737536,0.862791,-0.57934,1.590454,1.09125,-0.205562,1.025226,-0.862938,-1.709947,-1.210437,73.82,6815,ios_app,app,AU->PH,p2p_transfer,555,0,0,8,107.8,68004.0,6,1,none,0
41081,-0.524417,0.052397,1.131538,0.846967,0.371856,0.246584,-1.382388,0.389612,-1.532191,0.402102,1.183425,-0.843173,-0.597578,-0.053199,2.8721,1.183047,-0.348262,0.039464,0.000968,-1.771222,0.435776,-0.292981,-0.165179,0.183201,1.132479,-0.088093,-0.282408,-1.218139,18.74,33462,android_app,app,UK->NG,airtime_topup,325,0,0,13,79.6,4641.0,3,1,none,0
22267,0.173966,0.409812,0.553591,-0.686894,1.443454,-0.97305,-0.477674,-0.441037,-1.795537,-0.12003,0.74797,-1.355391,0.929198,0.642201,-1.429545,-0.822731,-1.417281,0.128757,2.149363,0.685628,1.127883,0.01596,-3.253474,0.430457,0.846844,-0.085564,-1.137394,0.669909,59.26,38487,web_mobile,web,UK->NG,p2p_transfer,42,0,0,6,154.9,999999.0,1,1,none,0
135300,-0.510575,0.205643,-0.227207,0.432175,-0.286468,-0.635893,-1.428292,0.311536,-1.059444,-0.069095,1.338671,0.336859,-1.937567,1.114499,-2.049754,-0.503293,-0.498492,-0.084304,0.232877,1.104494,-2.886982,0.05965,0.085166,-0.888274,-0.703469,0.042556,-0.737887,-0.762884,15.48,5014,ios_app,app,US->NG,airtime_topup,417,0,0,7,20.6,4615.0,7,1,none,0
15558,0.452312,-0.319099,-0.021553,0.515903,0.130085,-2.327451,-1.44986,-1.185006,-1.132778,-0.096835,-0.716942,0.135616,0.364306,-1.354453,0.05621,0.442893,-0.400756,-0.412198,-0.452222,0.376862,-1.24872,-0.77362,0.365276,-0.248227,0.270291,0.594675,0.340198,0.693366,14.18,38025,web_desktop,web,US->NG,airtime_topup,441,0,0,14,108.5,999999.0,1,1,none,0
104408,0.594512,0.718957,0.228715,0.355118,-0.743626,0.885421,2.202726,1.966643,-1.03707,1.122293,-0.566931,1.238852,-1.507192,-0.3749,0.58225,0.665966,-1.787329,-0.950644,0.748612,0.243224,1.057651,0.503981,-1.590968,-0.119063,-0.125608,1.320199,1.620016,-0.201337,4.46,27192,android_app,app,US->NG,p2p_transfer,1258,0,1,12,323.5,84158.0,3,1,none,0
75413,-0.865109,2.554109,-1.175206,-1.988098,-0.93892,0.637664,-2.244343,0.426701,-1.031698,0.297186,1.305646,2.763255,-1.144873,-0.912606,-0.27045,-2.379469,1.048732,-0.469117,1.096264,-0.555053,0.776353,-0.126246,1.213027,0.17111,-1.026805,0.861716,0.237365,-0.819548,14.64,17509,web_desktop,web,US->IN,cash_pickup,485,0,1,9,148.2,653.0,4,2,none,0
30856,0.39224,0.063901,-0.755806,0.094639,1.135261,-0.52323,0.878045,1.592073,-1.274902,0.56143,-0.027413,-1.129261,-0.080082,-0.670243,-0.646326,0.796777,-1.430324,-0.089843,0.705302,0.094323,0.191513,1.248885,-1.305639,0.769899,-0.246712,-1.003784,1.554519,-0.766975,29.74,10457,web_mobile,web,CA->IN,bank_deposit,1337,0,0,12,191.9,15083.0,2,1,none,0
82846,-0.214534,-0.292815,-0.082451,0.411797,0.791183,-0.52309,1.380988,1.597232,-0.442225,-0.330394,0.906538,-2.528644,-0.937771,-1.17365,0.428583,0.502469,1.255354,1.131255,-2.226947,-0.641786,0.554655,0.524027,1.649756,-1.065315,0.911973,-1.380613,1.849245,0.564753,79.29,33252,web_mobile,web,US->NG,airtime_topup,652,0,0,8,49.7,1436.0,6,2,none,0
140697,-0.103287,2.382759,0.703721,-1.188552,-0.390195,-0.009753,-0.554682,-2.039096,-0.073568,0.048073,0.322469,0.716602,-1.082584,-1.315586,1.915669,0.658169,-0.734978,-0.571956,-1.017635,1.092003,-0.225498,0.224658,0.027695,-1.514257,-1.064592,-0.827641,0.336348,0.616337,7.05,45369,web_mobile,web,US->NG,p2p_transfer,1300,0,0,8,43.3,17140.0,10,1,none,0
129684,-1.499291,-0.230944,1.114287,0.202486,-0.665626,-0.806728,-1.949818,0.958241,0.866476,-2.242094,0.37745,-0.822634,-1.436652,0.242185,-0.991912,0.675637,-0.119583,0.386446,0.133091,-0.162941,-1.280497,-0.468715,1.071314,0.343219,0.132834,0.012396,0.10279,-0.004278,55.38,38864,web_desktop,web,AU->PH,bill_pay,353,0,1,9,48.1,69005.0,4,1,none,0
160418,0.506813,-0.928017,-1.012489,0.334746,0.000318,0.608711,1.503705,-1.140085,0.877661,-0.608879,-1.006845,0.472216,-0.138312,-0.516584,-1.362663,1.135896,-0.410817,1.057649,-0.277909,-0.701977,-1.011089,0.849015,1.117943,-0.153727,-0.001169,-0.953233,1.230111,-1.02543,14.4,4128,android_app,app,US->PH,p2p_transfer,72,0,0,8,46.1,45922.0,5,1,none,0
33136,0.455131,0.580945,0.795685,-1.70068,-0.709425,1.480167,-1.300508,-0.348893,0.07713,-1.047108,0.492193,-0.551234,1.904514,0.45851,0.139573,0.199703,0.922133,0.159073,-0.457197,2.300422,0.597533,-0.11995,0.064273,0.624257,0.296841,0.67928,0.093236,-1.021909,37.09,33965,ios_app,app,US->PH,bill_pay,896,0,0,10,56.8,4067.0,5,1,none,0
122967,-1.0282,-0.061393,0.081291,0.140381,-1.359573,1.665595,1.298036,0.80152,1.242545,0.449618,-0.136694,0.51851,0.458742,0.956301,-1.500994,0.841925,-0.37173,-0.389112,2.416245,-0.463692,0.536788,0.801235,-0.369311,1.628036,0.293996,2.330728,-0.912623,-0.255747,7.11,33052,web_mobile,web,US->PH,bill_pay,918,0,0,9,79.4,6059.0,11,1,none,0
64514,-0.048217,-2.990325,1.096375,1.225498,1.061365,-0.389952,-0.137175,0.396112,-0.51659,-0.199905,0.231501,1.70196,-1.384165,-2.218199,-0.266181,-0.530878,-0.573872,-0.177453,-0.613407,-0.967474,-1.943075,0.239343,-0.087683,-0.88064,1.022891,0.5621,0.19453,0.99475,14.91,32188,web_mobile,web,US->IN,cash_pickup,172,0,0,14,107.5,18076.0,4,1,none,0
69970,1.205761,-2.020608,0.388371,0.642193,-0.995706,-0.249014,-0.098871,0.98222,0.083691,-0.104355,1.033162,0.239268,0.314666,-0.842194,0.701134,0.575845,-0.102843,0.508795,-0.451753,-1.727469,-0.991947,1.66399,0.096917,1.410275,1.372711,0.910743,-0.402786,0.693328,4.38,36112,android_app,app,AU->PH,p2p_transfer,1215,1,0,11,67.0,6914.0,4,1,none,0
169553,0.044756,-0.710973,-0.506624,-1.160492,-0.262163,0.719,2.148146,2.202185,0.820753,-1.197692,-1.40749,0.324347,0.693784,0.029696,0.359625,0.869177,-0.216063,1.89502,-2.478458,-0.633427,-0.685329,-1.393567,0.321702,-0.748094,-0.320664,1.364496,-0.024674,-0.855945,116.42,31621,android_app,app,AU->PH,cash_pickup,398,0,0,13,44.5,44557.0,6,1,none,0
1968,0.636948,0.607353,-0.877213,1.922181,0.365958,-0.67528,-0.599473,-2.007698,-1.096869,-1.459221,-0.079485,0.562743,-0.242478,0.195541,-0.371021,-0.48519,-0.288668,-0.322002,0.90184,0.136055,-1.558931,0.067128,1.448357,-1.781751,0.936334,0.865692,-1.842816,0.98528,6.76,42949,web_desktop,web,US->NG,bill_pay,601,0,0,13,120.5,999999.0,1,1,none,0
41380,-0.111278,-0.046299,-0.597842,-1.770241,1.892998,-0.161656,-0.40791,-2.868236,-1.531693,0.312096,0.334181,0.779551,0.201789,0.271079,-0.106855,0.227075,-0.832825,0.298511,0.23574,-1.378903,1.083557,0.499328,1.866702,-1.097208,0.100748,0.025771,-0.147447,-0.870482,30.37,27864,web_desktop,web,US->MX,p2p_transfer,771,0,0,8,93.2,30822.0,2,1,none,0
65721,-1.059072,-0.172015,0.109167,-1.515129,1.389205,0.359559,1.028503,-0.446266,0.964164,1.543157,1.03072,-1.419266,-1.166597,-0.840661,-0.216095,0.210736,-1.210238,-0.873098,-1.944693,-0.90985,-0.458177,-0.883096,1.667755,-1.261232,0.673837,-2.131544,0.731225,-0.719467,15.27,16083,ios_app,app,CA->IN,bill_pay,468,0,0,10,39.1,999999.0,1,1,none,0
138520,0.958183,1.089919,0.071836,1.397171,0.06572,-0.621045,-0.313274,0.048306,0.19997,0.375692,0.117125,1.637052,1.001049,-0.343619,0.428774,-0.108527,-1.62623,0.67498,-0.996187,0.370431,-1.450443,0.404054,-0.419449,0.358079,-1.404038,-0.151749,0.331128,-1.012978,13.82,46512,web_mobile,web,US->PH,bill_pay,1481,0,0,11,62.5,5478.0,7,1,none,0
75800,1.589781,-0.659138,-1.077159,-0.521717,0.656927,1.095738,-0.871095,0.220642,-1.376037,1.168222,1.514641,-0.31123,-0.243195,1.233446,-0.114465,-2.247703,0.828776,0.606611,-0.42381,0.906339,1.086981,0.216817,0.799499,1.289112,0.68146,-1.242834,0.162132,0.968055,71.15,5053,ios_app,app,US->NG,p2p_transfer,547,0,0,13,89.5,5914.0,4,1,none,0
33243,-0.117861,0.236916,-1.128916,-0.768686,-0.277527,1.266126,1.372753,0.307936,-1.600683,-1.561145,0.994891,1.565887,1.496094,0.474591,0.669746,-0.444635,0.347162,-0.025275,-0.558262,0.870207,1.278211,-0.389832,-0.120714,0.036598,-1.269206,-0.282348,0.992503,0.710748,37.22,2610,web_mobile,web,US->PH,cash_pickup,625,0,0,9,99.3,999999.0,1,1,none,0
157334,-1.004634,0.214747,0.274119,0.425889,-0.635348,1.464165,-0.227409,-1.071884,0.304304,0.343447,-0.116819,-1.504975,-1.779345,1.34819,-0.593735,0.452079,-2.492765,0.090268,1.465436,-1.474872,0.150676,-0.548596,0.682859,-1.090207,-0.149281,1.235263,-0.215698,0.0954,37.66,22599,web_mobile,app,AU->PH,cash_pickup,992,1,1,8,45.7,88472.0,4,1,none,0
130485,-1.230128,1.113026,-0.702196,-0.710507,-0.492231,0.589163,0.165844,0.362101,-0.107096,-0.077215,0.289553,-0.464516,0.726916,-1.453428,-0.89307,0.965436,1.942782,-0.779315,-1.05441,-0.490208,0.768706,0.169978,0.216623,0.927609,-1.037128,-1.314747,-0.063138,0.13496,11.23,22075,android_app,app,AU->PH,airtime_topup,625,0,0,11,125.5,1211.0,5,2,none,0
63517,0.703162,0.936185,1.22419,-0.618357,0.565915,-0.891721,-0.105549,-0.441971,-0.4652,-1.316033,0.638252,-0.13561,-0.480846,-0.808119,-1.70421,2.833294,1.318268,-1.587595,0.883673,1.493389,-0.773333,0.239822,-0.374852,0.640262,-1.094905,-0.301071,-0.350848,-2.014211,12.31,37273,web_desktop,web,UK->NG,bank_deposit,1372,0,0,8,97.2,999999.0,1,1,none,0
157784,-1.1288,-0.037768,-0.192781,-0.981359,1.167177,0.058886,-0.496815,0.069277,0.533888,-0.693971,1.277533,-1.46386,0.403919,0.144003,-1.438931,-2.810349,0.103171,-0.691294,0.706674,-1.132236,-0.361637,2.137511,0.630579,-0.172514,-0.22562,-1.967993,0.337742,-1.037792,13.75,45020,web_desktop,web,UK->NG,bill_pay,1152,0,0,10,39.6,1853.0,10,3,none,0
95812,0.029783,0.382028,0.129175,2.581265,-1.083909,0.946191,0.082614,-0.755197,0.679405,1.452042,-0.69393,-2.092508,0.821134,-0.081612,1.555799,0.65545,0.906747,-0.47882,-0.176744,-0.274859,-1.047222,0.588478,-0.127235,-1.300375,1.246748,1.213492,-0.22542,0.050996,18.63,26621,web_mobile,web,AU->PH,cash_pickup,704,0,0,7,186.7,14774.0,4,1,none,0
138450,0.234729,0.519532,-0.83365,0.531084,-1.679562,-0.872146,-1.104317,1.111371,0.464257,1.861329,-0.970663,0.199918,-2.189437,0.015472,0.418088,-0.206751,-0.27501,1.680668,-0.182066,0.661568,0.01824,-0.192922,-0.807909,0.600286,0.310333,0.574641,-0.731698,0.207271,11.39,6627,web_desktop,web,CA->IN,cash_pickup,278,0,0,11,9.2,12921.0,4,1,none,0
28590,-1.11492,0.178777,0.555945,-0.505332,0.319771,-1.071282,-0.531134,0.747366,1.229272,0.603133,-1.042018,0.738259,0.897247,-0.238924,-0.342676,-0.850775,0.1877,1.559196,-0.647927,0.540046,-0.031748,1.632662,-0.233501,0.89992,0.133963,1.210135,0.009962,-0.86482,15.98,27801,ios_app,app,US->PH,bill_pay,827,0,0,14,49.3,5369.0,2,1,none,0
113092,-1.12161,-0.004974,0.505855,-1.071262,-0.047132,-0.850768,0.804135,1.436426,0.026987,-0.354198,-0.122952,-0.490695,1.360656,-1.665849,0.657462,-0.270778,0.646242,2.247252,0.589962,1.404442,1.323557,1.08515,-0.620533,-0.950258,-1.506637,0.066218,-2.178396,-1.119153,33.81,10274,android_app,app,AU->PH,airtime_topup,1406,0,0,6,170.0,65172.0,4,1,none,0
